"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.73","201704","1~10","88,000","11","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201704","11~20","110,000","17","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201704","11~20","108,600","2","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201704","21~30","88,500","22","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.53","201704","21~30","89,000","15","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201704","21~30","89,400","16","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201705","1~10","92,000","9","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201705","1~10","92,000","15","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201705","11~20","114,000","2","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.73","201705","11~20","90,000","12","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201705","11~20","116,000","18","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201705","11~20","118,000","20","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201705","11~20","90,000","6","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201705","11~20","89,000","3","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201705","11~20","90,000","20","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201705","21~31","90,000","2","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201705","21~31","90,000","17","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201705","21~31","120,000","20","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201705","21~31","93,000","3","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201705","21~31","93,000","22","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201705","21~31","90,000","3","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.53","201705","21~31","90,000","18","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201705","21~31","93,000","9","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201705","21~31","118,000","6","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201705","21~31","114,500","1","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201705","21~31","116,000","21","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201706","1~10","123,500","10","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201706","21~30","98,000","18","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201707","1~10","124,700","4","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201707","11~20","129,000","22","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.73","201707","11~20","105,000","18","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201707","11~20","95,500","1","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201707","11~20","135,000","3","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201707","21~31","105,000","19","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201707","21~31","109,000","6","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201709","11~20","103,700","18","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.73","201709","21~30","105,000","17","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201709","21~30","130,000","7","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.4","201709","21~30","108,000","7","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","80.87","201709","21~30","133,500","16","2005","선릉로69길"
"서울특별시 강남구 역삼동","757","0757","0000","역삼래미안","59.53","201709","21~30","108,000","6","2005","선릉로69길"
